城市,行政區,場站名稱,經度,緯度,OSM是否捷運站,OSM是否火車站,OSM是否公車站,OSM是否學校,OSM是否公園,OSM是否商圈,OSM是否醫院,場站,場站分類來源,場站分類狀態,分類版本
新北市,新莊區,新莊棒球場,121.44609,25.04138,False,False,True,True,True,True,True,"公車站,學校,公園,商圈,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新莊區,新莊棒球場(和興街),121.44654,25.04069,False,False,True,True,True,False,True,"公車站,學校,公園,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新莊區,新莊田徑場,121.45259,25.04341,False,False,True,True,True,True,False,"公車站,學校,公園,商圈",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新莊區,新莊運動公園地下停車場,121.44941,25.043,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新莊區,新莊體育館,121.45255,25.04078,False,False,True,True,True,True,False,"公車站,學校,公園,商圈",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新莊區,昌平公園,121.45811,25.05866,False,False,True,True,True,True,False,"公車站,學校,公園,商圈",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新莊區,昌平國小,121.45685,25.05658,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新莊區,昌盛橋,121.45317,25.04973,False,False,True,True,True,False,True,"公車站,學校,公園,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新莊區,昌隆國小,121.45489,25.05213,False,False,True,True,True,True,True,"公車站,學校,公園,商圈,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新莊區,榮富國小,121.44659,25.05172,False,False,True,True,True,True,True,"公車站,學校,公園,商圈,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新莊區,民安國小(東側),121.42873,25.02259,False,False,True,True,False,False,False,"公車站,學校",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新莊區,民安東民全街口,121.42956,25.02077,False,False,True,True,False,False,False,"公車站,學校",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新莊區,民安西路252巷,121.42485,25.01372,False,False,True,False,True,False,False,"公車站,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新莊區,民安西路468巷口,121.43176,25.00796,False,False,True,False,False,False,False,公車站,OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新莊區,民安西路88巷口,121.42703,25.01912,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新莊區,潭底溝休憩廣場,121.42636,25.02191,False,False,True,True,False,True,True,"公車站,學校,商圈,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新莊區,瓊林公園,121.44244,25.02629,False,False,True,False,True,False,True,"公車站,公園,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新莊區,瓊林南路101巷口,121.4343,25.01258,False,False,True,False,False,False,False,公車站,OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新莊區,瓊泰市民活動中心,121.44312,25.02926,False,False,True,True,True,False,True,"公車站,學校,公園,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新莊區,登龍平面停車場,121.45654,25.03662,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新莊區,福基公園,121.46086,25.05816,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新莊區,福壽公園,121.45758,25.05151,True,False,True,True,True,True,True,"捷運站,公車站,學校,公園,商圈,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新莊區,福壽昌智路口,121.45804,25.05614,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新莊區,福德二街35號,121.4623,25.05719,False,False,True,False,True,False,False,"公車站,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新莊區,福慧新知八路口,121.45519,25.06204,False,False,True,False,True,False,False,"公車站,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新莊區,福營國中,121.42198,25.02532,False,False,True,True,True,True,True,"公車站,學校,公園,商圈,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新莊區,福營行政中心,121.42387,25.02413,False,False,True,True,True,True,True,"公車站,學校,公園,商圈,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新莊區,福祿1號公園,121.4638,25.06386,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新莊區,福美公園,121.46106,25.05503,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新莊區,立泰里(中環路二段),121.44213,25.04568,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新莊區,臺北醫院,121.45978,25.04358,False,False,True,True,False,False,True,"公車站,學校,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新莊區,興化公園,121.46112,25.06523,False,False,True,True,True,True,False,"公車站,學校,公園,商圈",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新莊區,行政院新莊聯合辦公大樓,121.44443,25.05595,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新莊區,西盛公園,121.42805,25.01711,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新莊區,西盛廣場,121.43149,25.00089,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新莊區,西盛館,121.43271,25.01191,False,False,True,False,False,False,False,公車站,OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新莊區,覺明寺(豐年街53巷),121.44721,25.03172,False,False,True,True,True,True,False,"公車站,學校,公園,商圈",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新莊區,豐年國小,121.44324,25.0307,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新莊區,豐年陸橋,121.44754,25.02967,False,False,False,True,True,False,False,"學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新莊區,輔仁大學附設醫院,121.431,25.03927,False,False,True,True,False,False,True,"公車站,學校,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新莊區,遠東動力企業總部,121.42999,25.03113,True,False,True,True,False,False,False,"捷運站,公車站,學校",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新莊區,遠東動力企業總部(福營路),121.43045,25.03033,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新莊區,長青公園,121.45662,25.04246,False,False,True,True,True,False,True,"公車站,學校,公園,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新莊區,雙鳳公園,121.41398,25.02644,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新莊區,頭前國中,121.45916,25.05444,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新莊區,頭前國小,121.46506,25.05257,False,False,True,True,True,False,True,"公車站,學校,公園,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新莊區,頭前國小(化成路),121.46624,25.0535,False,False,True,True,True,False,True,"公車站,學校,公園,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新莊區,頭前運動公園,121.46211,25.05165,True,False,True,True,True,False,False,"捷運站,公車站,學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新莊區,頭前運動公園(頭前路),121.46362,25.05237,False,False,True,True,True,False,True,"公車站,學校,公園,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新莊區,麗水富貴路口(聯合公園社區),121.45162,25.05697,False,False,True,True,True,True,False,"公車站,學校,公園,商圈",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新莊區,黃城公園,121.44824,25.05238,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新莊區,黃城公園(中榮街),121.44883,25.05277,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新莊區,龍安成德街口,121.42267,25.0191,False,False,True,True,True,True,True,"公車站,學校,公園,商圈,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新莊區,龍安福營路口,121.41931,25.02022,False,False,True,True,True,True,True,"公車站,學校,公園,商圈,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新莊區,龍鳳公園,121.416898,25.021434,False,False,True,True,True,True,True,"公車站,學校,公園,商圈,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,板橋區,三抱竹,121.44139,24.99864,False,False,True,False,True,False,False,"公車站,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,板橋區,三民永豐街口,121.47917,25.02104,False,False,True,False,True,False,True,"公車站,公園,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,板橋區,三民翠華街口,121.48024,25.02317,False,False,True,True,True,False,True,"公車站,學校,公園,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,板橋區,中山國中,121.46751,25.01856,False,False,True,True,False,False,True,"公車站,學校,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,板橋區,中山國小地下停車場,121.44859,25.0008,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,板橋區,中山路二段295巷口,121.47835,25.01851,False,False,True,True,True,True,True,"公車站,學校,公園,商圈,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,板橋區,中山路二段416巷38弄口,121.48153,25.01936,False,False,True,True,True,False,True,"公車站,學校,公園,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,板橋區,中山路二段443巷口,121.48102,25.02051,False,False,True,False,False,False,True,"公車站,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,板橋區,中山路二段565巷,121.48402,25.02263,False,False,True,False,True,False,True,"公車站,公園,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,板橋區,中山路二段90巷,121.47523,25.01634,False,False,True,True,True,True,True,"公車站,學校,公園,商圈,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,板橋區,中正新月二街口(富江翠社區),121.45437,25.02586,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,板橋區,中正新月二街口(青翠社區),121.45472,25.0269,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,板橋區,中正路145巷口,121.4566,25.01587,False,False,True,False,True,True,True,"公車站,公園,商圈,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,板橋區,中華電信學院,121.46684,25.00801,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,板橋區,中華電信板橋雲端資料中心,121.45825,24.9953,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,板橋區,五權公園地下停車場,121.46463,24.99265,False,False,True,True,True,False,True,"公車站,學校,公園,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,板橋區,亞東醫院,121.45318,24.99837,True,False,True,True,True,False,True,"捷運站,公車站,學校,公園,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,板橋區,仁化文新路口,121.47928,25.03486,False,False,True,False,True,False,False,"公車站,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,板橋區,仁愛路62巷(14&24弄口),121.45998,24.99821,False,False,True,True,True,True,True,"公車站,學校,公園,商圈,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,板橋區,介壽街/文化路一段188巷9弄口,121.46856,25.01979,True,False,True,True,True,False,True,"捷運站,公車站,學校,公園,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,板橋區,信義公園市民活動中心,121.45713,24.99181,False,False,True,False,True,True,False,"公車站,公園,商圈",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,板橋區,信義和平路口,121.45721,24.99455,False,False,True,True,True,True,False,"公車站,學校,公園,商圈",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,板橋區,信義路163巷口,121.45848,24.99271,False,False,True,False,True,False,False,"公車站,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,板橋區,健華新城社區,121.4653,25.01927,False,False,True,True,True,False,True,"公車站,學校,公園,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,板橋區,僑中二街92巷口,121.44632,25.00879,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,板橋區,光復光榮巷口,121.48473,25.02139,False,False,True,False,True,False,True,"公車站,公園,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,板橋區,光復國小,121.48169,25.01501,False,False,True,True,True,False,True,"公車站,學校,公園,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,板橋區,光復街/中山路二段412巷口,121.48399,25.01902,False,False,True,True,True,False,True,"公車站,學校,公園,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,板橋區,光復高中,121.48229130104528,25.017036866087,False,False,True,True,True,False,True,"公車站,學校,公園,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,板橋區,八德公園,121.47482,25.02378,False,False,True,True,True,False,True,"公車站,學校,公園,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,板橋區,力行新村,121.44347,24.99917,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,板橋區,南雅公園,121.45526,25.00376,False,False,True,True,True,True,False,"公車站,學校,公園,商圈",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,板橋區,南雅東路(画世代社區),121.45364,25.00748,False,False,True,True,True,True,True,"公車站,學校,公園,商圈,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,板橋區,南雅西路一段(画世代社區),121.45271,25.00688,False,False,True,True,True,True,False,"公車站,學校,公園,商圈",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,板橋區,南雅西路二段145巷,121.45172,25.01171,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,板橋區,四川忠孝路口,121.45924,25.00149,False,False,True,True,True,False,True,"公車站,學校,公園,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,板橋區,四川遠東路口,121.45759,24.99856,False,False,True,True,True,True,False,"公車站,學校,公園,商圈",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,板橋區,四維公園地下停車場,121.46392,25.02569,True,False,True,True,True,False,False,"捷運站,公車站,學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,板橋區,國光公園,121.454,25.0198,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,板橋區,國光里(國光路),121.45847,25.0178,False,False,True,False,False,False,True,"公車站,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,板橋區,國慶路149巷口,121.46151,24.99605,False,False,True,True,True,True,True,"公車站,學校,公園,商圈,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,板橋區,國泰街111巷口,121.46617,25.00609,False,False,True,True,True,False,True,"公車站,學校,公園,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,板橋區,埔墘國小,121.47372,25.01908,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,板橋區,埤墘公園,121.47422,25.02332,False,False,True,True,True,False,True,"公車站,學校,公園,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,板橋區,夢奇地公園(文化路一段),121.4638,25.017,True,False,True,False,True,True,True,"捷運站,公車站,公園,商圈,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,板橋區,大明街20巷19弄口,121.45714,25.00306,False,False,True,True,True,True,True,"公車站,學校,公園,商圈,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,板橋區,大觀國中,121.44698,25.01076,False,False,True,True,True,True,False,"公車站,學校,公園,商圈",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,板橋區,大觀段平面停車場,121.45064,25.005,False,False,False,True,True,False,False,"學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,板橋區,大觀路一段75巷,121.44925,25.00406,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,板橋區,大觀路二段19巷,121.45079,25.00256,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,板橋區,大觀路二段1巷,121.44863,25.00382,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,板橋區,大觀路二段265巷3弄口,121.44286,24.99828,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,板橋區,崑崙公園,121.42964,24.99341,False,False,True,True,True,True,True,"公車站,學校,公園,商圈,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,板橋區,崑崙活力廣場,121.43294,24.99402,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,板橋區,府中汽車停車場,121.45882,25.00745,True,False,True,False,False,True,True,"捷運站,公車站,商圈,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,板橋區,府中立體停車場,121.45436,25.00979,False,False,True,True,True,True,True,"公車站,學校,公園,商圈,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,板橋區,廣福公園,121.462872,24.991643,False,False,True,True,True,False,True,"公車站,學校,公園,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,板橋區,後埔國小,121.4643,25.00339,False,False,True,True,False,False,True,"公車站,學校,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,板橋區,後埔國小(實踐路/重慶路155巷口),121.46417,25.00412,False,False,True,True,True,False,True,"公車站,學校,公園,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,板橋區,忠孝國中,121.46129,25.00488,False,False,True,True,False,True,True,"公車站,學校,商圈,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,板橋區,忠孝國中地下停車場,121.46241,25.00378,False,False,True,True,False,False,True,"公車站,學校,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,板橋區,懷德街233巷(環翠社區),121.48148,25.029,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,板橋區,懷石公園,121.48137,25.03114,False,False,True,False,True,False,False,"公車站,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,板橋區,振義里公園,121.48397,25.02389,False,False,True,False,True,False,False,"公車站,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,板橋區,捷運亞東醫院站(2號出口),121.4522,24.99763,True,False,True,True,True,False,True,"捷運站,公車站,學校,公園,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,板橋區,捷運亞東醫院站(3號出口),121.45258,24.99821,True,False,True,True,True,False,True,"捷運站,公車站,學校,公園,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,板橋區,捷運府中站(1號出口),121.45904,25.00821,True,False,True,True,False,True,True,"捷運站,公車站,學校,商圈,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,板橋區,捷運府中站(3號出口),121.459,25.009,True,False,True,True,False,True,True,"捷運站,公車站,學校,商圈,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,板橋區,捷運新埔民生站,121.46657,25.02598,True,False,True,True,True,False,False,"捷運站,公車站,學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,板橋區,捷運新埔站(1號出口),121.46745,25.0235,True,False,True,False,True,True,False,"捷運站,公車站,公園,商圈",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,板橋區,捷運新埔站(2號出口),121.46779,25.02237,True,False,True,True,True,True,False,"捷運站,公車站,學校,公園,商圈",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,板橋區,捷運新埔站(3號出口),121.46868,25.02247,True,False,True,False,True,True,False,"捷運站,公車站,公園,商圈",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,板橋區,捷運新埔站(4號出口),121.46857,25.02341,True,False,True,False,True,True,True,"捷運站,公車站,公園,商圈,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,板橋區,捷運新埔站(5號出口),121.46808,25.0235,True,False,True,False,True,True,False,"捷運站,公車站,公園,商圈",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,板橋區,捷運板新站,121.47124,25.01409,True,False,True,True,False,False,True,"捷運站,公車站,學校,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,板橋區,捷運板橋站(1號出口),121.46202,25.01335,True,True,True,True,True,True,False,"捷運站,火車站,公車站,學校,公園,商圈",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,板橋區,捷運板橋站(3號出口),121.46179,25.01452,True,True,True,True,True,True,False,"捷運站,火車站,公車站,學校,公園,商圈",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,板橋區,捷運江子翠站(1號出口),121.47162,25.03043,True,False,True,True,True,False,True,"捷運站,公車站,學校,公園,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,板橋區,捷運江子翠站(2號出口),121.472,25.02999,True,False,True,True,True,False,True,"捷運站,公車站,學校,公園,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,板橋區,捷運江子翠站(3號出口),121.47195,25.02933,True,False,True,True,True,False,True,"捷運站,公車站,學校,公園,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,板橋區,捷運江子翠站(4號出口),121.47307,25.02946,True,False,True,True,True,False,True,"捷運站,公車站,學校,公園,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,板橋區,捷運江子翠站(5號出口),121.47291,25.03046,True,False,True,True,True,False,True,"捷運站,公車站,學校,公園,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,板橋區,捷運江子翠站(6號出口),121.47314,25.03106,True,False,True,True,True,False,True,"捷運站,公車站,學校,公園,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,板橋區,捷運環狀線板橋站(5號出口),121.46359,25.01598,True,True,True,False,True,True,True,"捷運站,火車站,公車站,公園,商圈,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,板橋區,文丘公園,121.44966,25.02365,False,False,True,True,True,True,False,"公車站,學校,公園,商圈",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,板橋區,文化懷德街口,121.47574,25.03359,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,板橋區,文化路一段212巷口,121.46639,25.02021,True,False,True,True,False,False,True,"捷運站,公車站,學校,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,板橋區,文化路二段182巷1弄,121.47241,25.02926,True,False,True,True,True,False,True,"捷運站,公車站,學校,公園,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,板橋區,文德國小(公館街),121.45923,25.02145,False,False,True,True,True,False,True,"公車站,學校,公園,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,板橋區,文德新海路口,121.46112,25.02353,False,False,True,True,True,False,True,"公車站,學校,公園,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,板橋區,文聖國小(松柏街50巷),121.47611,25.02929,False,False,True,True,True,False,True,"公車站,學校,公園,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,板橋區,新北市政府(新府路),121.4642,25.01245,True,True,True,False,True,True,False,"捷運站,火車站,公車站,公園,商圈",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,板橋區,新北市政府(新站路),121.46653,25.01252,False,True,True,False,True,True,False,"火車站,公車站,公園,商圈",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,板橋區,新北市政府板橋分局沙崙派出所,121.43032,24.98842,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,板橋區,新北市立圖書館總館,121.45569,25.00147,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,板橋區,新北市藝文中心,121.47251,25.0262,False,False,True,True,True,False,True,"公車站,學校,公園,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
