城市,行政區,場站名稱,分群
新北市,三峽區,三峽中山公園,平穩低波動型
新北市,三峽區,三峽區公所(三峽老街),平穩低波動型
新北市,三峽區,三峽區礁溪行政中心,平穩低波動型
新北市,三峽區,三峽原住民族生活文化園區,平穩低波動型
新北市,三峽區,三峽國中,均衡流動型
新北市,三峽區,三峽國光青年社會住宅,平穩低波動型
新北市,三峽區,三峽國小(中山路),平穩低波動型
新北市,三峽區,三樹大學路口,均衡流動型
新北市,三峽區,三樹大德路口,醫院周邊－雙尖峰高流動型
新北市,三峽區,三鶯國民運動中心,平穩低波動型
新北市,三峽區,三鶯國民運動中心停車場,平穩低波動型
新北市,三峽區,中園國小,平穩低波動型
新北市,三峽區,中園國小(民權街),平穩低波動型
新北市,三峽區,中園街福隆宮,平穩低波動型
新北市,三峽區,中山科學研究院,平穩低波動型
新北市,三峽區,中華愛國路口,醫院周邊－雙尖峰高流動型
新北市,三峽區,介壽國小,平穩低波動型
新北市,三峽區,光明停車場,平穩低波動型
新北市,三峽區,光明路69巷口,平穩低波動型
新北市,三峽區,八安大橋(清水街),平穩低波動型
新北市,三峽區,北大高中,平穩低波動型
新北市,三峽區,國光街330巷口,平穩低波動型
新北市,三峽區,國慶三樹路口,均衡流動型
新北市,三峽區,國慶學成路口,醫院周邊－雙尖峰高流動型
新北市,三峽區,國立臺北大學(三峽校區),均衡流動型
新北市,三峽區,國際二國學街口,醫院周邊－雙尖峰高流動型
新北市,三峽區,大同路270巷口,平穩低波動型
新北市,三峽區,大學學成路口,醫院周邊－雙尖峰高流動型
新北市,三峽區,大德學勤路口,醫院周邊－雙尖峰高流動型
新北市,三峽區,大智中山路口,平穩低波動型
新北市,三峽區,大義三樹路口,醫院周邊－雙尖峰高流動型
新北市,三峽區,學勤大觀路口,醫院周邊－雙尖峰高流動型
新北市,三峽區,學府大學路口,平穩低波動型
新北市,三峽區,學府大德路口,醫院周邊－雙尖峰高流動型
新北市,三峽區,學成大德路口,醫院周邊－雙尖峰高流動型
新北市,三峽區,學成大義路口(學成路一),醫院周邊－雙尖峰高流動型
新北市,三峽區,安溪國中,平穩低波動型
新北市,三峽區,安溪國小,平穩低波動型
新北市,三峽區,復興民生街口,均衡流動型
新北市,三峽區,恩主公醫院,均衡流動型
新北市,三峽區,新北市客家文化園區,平穩低波動型
新北市,三峽區,明德高中,均衡流動型
新北市,三峽區,民族街78巷口,平穩低波動型
新北市,三峽區,海洋公園,醫院周邊－雙尖峰高流動型
新北市,三峽區,添福里(添福15號之33),平穩低波動型
新北市,三峽區,溪東市民活動中心,平穩低波動型
新北市,三峽區,臺北大學(音律資訊大樓),均衡流動型
新北市,三峽區,臺北大學公共事務大樓(公政大道),平穩低波動型
新北市,三峽區,臺北大學公共事務大樓(法商大道),平穩低波動型
新北市,三峽區,臺北大學商學院(尋鳶大道),醫院周邊－雙尖峰高流動型
新北市,三峽區,臺北大學商學院(法商大道),平穩低波動型
新北市,三峽區,臺北大學宿舍(學成路),醫院周邊－雙尖峰高流動型
新北市,三峽區,臺北大學懷德居木師基地,平穩低波動型
新北市,三峽區,臺北大學法學院(鳶飛大道),平穩低波動型
新北市,三峽區,臺北大學田徑場(體風路),均衡流動型
新北市,三峽區,臺北大學社科院(公政大道),平穩低波動型
新北市,三峽區,臺北大學社科院(圖資大道),平穩低波動型
新北市,三峽區,臺北大學蓮池,平穩低波動型
新北市,三峽區,臺北大學行政大樓(公政大道),平穩低波動型
新北市,三峽區,臺北大學行政大樓(法商大道),平穩低波動型
新北市,三峽區,臺北大學隆恩哨(忘憂路),平穩低波動型
新北市,三峽區,臺北大學體育館,醫院周邊－雙尖峰高流動型
新北市,三峽區,薇多綠雅社區(活動中心),平穩低波動型
新北市,三峽區,薇多綠雅社區(警衛亭),平穩低波動型
新北市,三峽區,龍埔三樹路98巷口,平穩低波動型
新北市,三峽區,龍埔介壽路口,平穩低波動型
新北市,三峽區,龍埔公園,平穩低波動型
新北市,三峽區,龍埔國小,平穩低波動型
新北市,三峽區,龍埔自行車道(民生街1巷),平穩低波動型
新北市,三峽區,龍恩公園,平穩低波動型
新北市,三芝區,三生步道,火車站周邊－通勤到達型－高滿車風險
新北市,三芝區,三芝兒一公園,平穩低波動型
新北市,三芝區,三芝兒三公園(三民街),平穩低波動型
新北市,三芝區,三芝區公所,平穩低波動型
新北市,三芝區,三芝國中,平穩低波動型
新北市,三芝區,櫻花水車公園,平穩低波動型
新北市,三芝區,淺水灣,火車站周邊－通勤到達型－高滿車風險
新北市,三芝區,馬偕醫學大學(圓環),平穩低波動型
新北市,三芝區,馬偕醫學大學(第二教研大樓),平穩低波動型
新北市,三重區,三信集英路口,醫院周邊－雙尖峰高流動型
新北市,三重區,三光國小(金滿意),平穩低波動型
新北市,三重區,三和國中(自強路三段110巷),平穩低波動型
新北市,三重區,三和慈愛街口,醫院周邊－雙尖峰高流動型
新北市,三重區,三和路四段73號旁,平穩低波動型
新北市,三重區,三和龍門路口,醫院周邊－雙尖峰高流動型
新北市,三重區,三張公園,均衡流動型
新北市,三重區,三張地下停車場,平穩低波動型
新北市,三重區,三德公園,均衡流動型
新北市,三重區,三重五常公園,均衡流動型
新北市,三重區,三重區停八停車場,平穩低波動型
新北市,三重區,三重商工,均衡流動型
新北市,三重區,三重商工(後竹圍街),平穩低波動型
新北市,三重區,三重商工地下停車場,均衡流動型
新北市,三重區,三重國民運動中心,均衡流動型
新北市,三重區,三重忠孝公園,平穩低波動型
新北市,三重區,三重棒球場,醫院周邊－雙尖峰高流動型
新北市,三重區,三重永豐公園,醫院周邊－雙尖峰高流動型
新北市,三重區,三重派出所,醫院周邊－雙尖峰高流動型
新北市,三重區,三重環河陸橋,醫院周邊－雙尖峰高流動型
新北市,三重區,三重社會福利服務中心,醫院周邊－雙尖峰高流動型
新北市,三重區,三重綜合體育館,均衡流動型
新北市,三重區,三重行政中心,平穩低波動型
新北市,三重區,三重親水公園,平穩低波動型
新北市,三重區,三重重陽公園,醫院周邊－雙尖峰高流動型
新北市,三重區,三重高中,均衡流動型
新北市,三重區,中正北路193巷(愛買三重店),平穩低波動型
新北市,三重區,中正北路25巷(交響院社區),均衡流動型
新北市,三重區,中正北重陽路口,醫院周邊－雙尖峰高流動型
新北市,三重區,中興北街175巷口,平穩低波動型
新北市,三重區,中興北街42巷17弄,平穩低波動型
新北市,三重區,中興橋(環河南路254巷口),平穩低波動型
新北市,三重區,二重國中,均衡流動型
新北市,三重區,二重國小,均衡流動型
新北市,三重區,二重埔市民活動中心,平穩低波動型
新北市,三重區,五福里(五華街),均衡流動型
新北市,三重區,仁信段平面停車場,醫院周邊－雙尖峰高流動型
新北市,三重區,仁信段平面停車場(元信一街),平穩低波動型
新北市,三重區,仁愛仁和街口,醫院周邊－雙尖峰高流動型
新北市,三重區,仁愛仁政街145巷口,醫院周邊－雙尖峰高流動型
新北市,三重區,仁愛街112巷,平穩低波動型
新北市,三重區,仁愛街422巷口,醫院周邊－雙尖峰高流動型
新北市,三重區,仁愛街458巷口,均衡流動型
新北市,三重區,仁美街/三和路四段145巷口,醫院周邊－雙尖峰高流動型
新北市,三重區,仁義街26巷,平穩低波動型
新北市,三重區,仁義街37巷元富一街口,均衡流動型
新北市,三重區,信義公園,均衡流動型
新北市,三重區,修德國小,均衡流動型
新北市,三重區,修德國小(重陽路三段),醫院周邊－雙尖峰高流動型
新北市,三重區,元信二仁愛街口,平穩低波動型
新北市,三重區,元富一街/仁義街79巷口,醫院周邊－雙尖峰高流動型
新北市,三重區,先嗇宮,平穩低波動型
新北市,三重區,光復中興北街175巷口(西北側),平穩低波動型
新北市,三重區,光復興德路口(東南側),均衡流動型
新北市,三重區,光復路一段15巷口,醫院周邊－雙尖峰高流動型
新北市,三重區,光復路一段99巷口,均衡流動型
新北市,三重區,光復路二段42巷口,醫院周邊－雙尖峰高流動型
新北市,三重區,光明市場,平穩低波動型
新北市,三重區,光榮國中(秀江街),醫院周邊－雙尖峰高流動型
新北市,三重區,光興國小,平穩低波動型
新北市,三重區,六合公園,醫院周邊－雙尖峰高流動型
新北市,三重區,六張公園,均衡流動型
新北市,三重區,力行地下停車場,平穩低波動型
新北市,三重區,力行大勇街口,均衡流動型
新北市,三重區,力行路二段91巷口,醫院周邊－雙尖峰高流動型
新北市,三重區,厚德公園,均衡流動型
新北市,三重區,同安公園,均衡流動型
新北市,三重區,和平公園,醫院周邊－雙尖峰高流動型
新北市,三重區,國道車路頭街口,平穩低波動型
新北市,三重區,國隆大仁街口,醫院周邊－雙尖峰高流動型
新北市,三重區,大智公園,均衡流動型
新北市,三重區,太陽公園,均衡流動型
新北市,三重區,後竹圍市民活動中心,均衡流動型
新北市,三重區,德厚公園,平穩低波動型
新北市,三重區,慈化公園,平穩低波動型
新北市,三重區,慈愛公園,均衡流動型
新北市,三重區,捷運三和國中站(1號出口),均衡流動型
新北市,三重區,捷運三和國中站(2號出口),醫院周邊－雙尖峰高流動型
新北市,三重區,捷運三重國小站,醫院周邊－雙尖峰高流動型
新北市,三重區,捷運三重站(1號出口),醫院周邊－雙尖峰高流動型
新北市,三重區,捷運三重站(3號出口),醫院周邊－雙尖峰高流動型
新北市,三重區,捷運先嗇宮站(2號出口),均衡流動型
新北市,三重區,捷運菜寮站(3號出口),醫院周邊－雙尖峰高流動型
新北市,三重區,文中小停車場,均衡流動型
新北市,三重區,新北大道二段139巷,平穩低波動型
新北市,三重區,新北市立圖書館三重分館,均衡流動型
新北市,三重區,新北高中,均衡流動型
新北市,三重區,明志國中,均衡流動型
新北市,三重區,東海高中,均衡流動型
新北市,三重區,格致中學,醫院周邊－雙尖峰高流動型
新北市,三重區,正義公園,均衡流動型
新北市,三重區,正義國小地下停車場,醫院周邊－雙尖峰高流動型
新北市,三重區,水漾成功一街口,均衡流動型
新北市,三重區,永德市民活動中心,均衡流動型
新北市,三重區,永盛公園,醫院周邊－雙尖峰高流動型
新北市,三重區,永福國小,平穩低波動型
新北市,三重區,永福國小(永福街72巷),均衡流動型
新北市,三重區,河邊北街100巷口,平穩低波動型
新北市,三重區,溪尾街(國道橋下),醫院周邊－雙尖峰高流動型
新北市,三重區,溪尾街196巷/仁美街口,醫院周邊－雙尖峰高流動型
新北市,三重區,環河福德南路口,平穩低波動型
新北市,三重區,疏洪東竹圍仔街口,平穩低波動型
新北市,三重區,碧華公園,均衡流動型
新北市,三重區,碧華公園(集勇街),均衡流動型
新北市,三重區,碧華國中(三賢街),平穩低波動型
新北市,三重區,神農興德路口(恆美社區),平穩低波動型
新北市,三重區,神農街/光復路二段129巷口,平穩低波動型
新北市,三重區,穀保家商,平穩低波動型
新北市,三重區,簡仔舍街(河家歡社區),均衡流動型
新北市,三重區,群光公園,平穩低波動型
新北市,三重區,翔譽雙子星,醫院周邊－雙尖峰高流動型
新北市,三重區,聯邦公園,均衡流動型
新北市,三重區,自強溪尾街口,均衡流動型
新北市,三重區,自強臨時平面停車場,均衡流動型
新北市,三重區,自然公園,平穩低波動型
新北市,三重區,興德路134號(前),平穩低波動型
新北市,三重區,興穀國小,均衡流動型
新北市,三重區,興華公園,均衡流動型
新北市,三重區,藍天大樓,均衡流動型
新北市,三重區,谷王公園,平穩低波動型
新北市,三重區,進安公園,醫院周邊－雙尖峰高流動型
新北市,三重區,重新橋第1市民活動中心,醫院周邊－雙尖峰高流動型
新北市,三重區,重新路五段(心天匯社區),均衡流動型
新北市,三重區,重新重安街口,均衡流動型
新北市,三重區,重陽國小,均衡流動型
新北市,三重區,重陽橋市民活動中心,平穩低波動型
新北市,三重區,長榮龍濱路口,醫院周邊－雙尖峰高流動型
新北市,三重區,開元市民活動中心,均衡流動型
新北市,三重區,集成成功路口,均衡流動型
新北市,三重區,集美街58巷口(東北側),醫院周邊－雙尖峰高流動型
新北市,三重區,集賢三信路口(南側),平穩低波動型
新北市,三重區,頂崁公園,平穩低波動型
新北市,三重區,頂崁街210巷28弄口,醫院周邊－雙尖峰高流動型
新北市,三重區,龍濱公園,醫院周邊－雙尖峰高流動型
新北市,三重區,龍門公園,均衡流動型
新北市,三重區,龍門龍濱路口,均衡流動型
新北市,中和區,中原中板路口,平穩低波動型
新北市,中和區,中原五街口,平穩低波動型
新北市,中和區,中原抽水站,平穩低波動型
新北市,中和區,中原東街(左岸牡丹園),平穩低波動型
新北市,中和區,中和公園,均衡流動型
新北市,中和區,中和公園(安平中安街口),均衡流動型
新北市,中和區,中和公園(秀安街口),醫院周邊－雙尖峰高流動型
新北市,中和區,中和區公所,醫院周邊－雙尖峰高流動型
新北市,中和區,中和國民運動中心,均衡流動型
新北市,中和區,中和地政事務所,醫院周邊－雙尖峰高流動型
新北市,中和區,中和安和路口,均衡流動型
新北市,中和區,中和環球購物中心,醫院周邊－雙尖峰高流動型
新北市,中和區,中和福美公園,平穩低波動型
新北市,中和區,中和自強公園,均衡流動型
新北市,中和區,中和青年社會住宅,均衡流動型
新北市,中和區,中坑公園,平穩低波動型
新北市,中和區,中山橋安街口,醫院周邊－雙尖峰高流動型
新北市,中和區,中正路161巷口,均衡流動型
新北市,中和區,中興公園,平穩低波動型
新北市,中和區,中興街180巷口,醫院周邊－雙尖峰高流動型
新北市,中和區,佳和公園,平穩低波動型
新北市,中和區,佳和公園(中山路二段64巷5弄),平穩低波動型
新北市,中和區,佳和公園(中山路二段64巷7弄),醫院周邊－雙尖峰高流動型
新北市,中和區,元氣大鎮社區,醫院周邊－雙尖峰高流動型
新北市,中和區,光之公園,平穩低波動型
新北市,中和區,光寶科技中和數位大樓,平穩低波動型
新北市,中和區,光華橋(保平路),平穩低波動型
新北市,中和區,南華路56巷,醫院周邊－雙尖峰高流動型
新北市,中和區,台灣科技公園,醫院周邊－雙尖峰高流動型
新北市,中和區,台灣科技廣場,平穩低波動型
新北市,中和區,台灣電力公司中和服務所,醫院周邊－雙尖峰高流動型
新北市,中和區,和城停車場,平穩低波動型
新北市,中和區,員勝公園,平穩低波動型
新北市,中和區,員山市場臨時平面停車場,平穩低波動型
新北市,中和區,員山路36巷口,平穩低波動型
新北市,中和區,嘉穗公園,平穩低波動型
新北市,中和區,國光街圓環小公園,醫院周邊－雙尖峰高流動型
新北市,中和區,圓通綠廊,醫院周邊－雙尖峰高流動型
新北市,中和區,圓通路335巷33弄,均衡流動型
新北市,中和區,圓通路369巷口,平穩低波動型
新北市,中和區,圓通錦和路口,均衡流動型
新北市,中和區,壽德新村,醫院周邊－雙尖峰高流動型
新北市,中和區,大仁街20巷口,均衡流動型
新北市,中和區,大勇立人街口,醫院周邊－雙尖峰高流動型
新北市,中和區,安平橋,醫院周邊－雙尖峰高流動型
新北市,中和區,安樂宜安路口,平穩低波動型
新北市,中和區,安邦公園,均衡流動型
新北市,中和區,安邦段青年社會住宅,均衡流動型
新北市,中和區,審計人員訓練大樓,醫院周邊－雙尖峰高流動型
新北市,中和區,山北公園,平穩低波動型
新北市,中和區,建二建三路口,平穩低波動型
新北市,中和區,建六中正路口,醫院周邊－雙尖峰高流動型
新北市,中和區,德光國光街口,醫院周邊－雙尖峰高流動型
新北市,中和區,德光莒光路口,火車站周邊－通勤到達型－高滿車風險
新北市,中和區,捷運中原站,均衡流動型
新北市,中和區,捷運中和站,醫院周邊－雙尖峰高流動型
新北市,中和區,捷運南勢角站(4號出口),均衡流動型
新北市,中和區,捷運景安站,均衡流動型
新北市,中和區,捷運景平站,均衡流動型
新北市,中和區,捷運景平站(景平路278巷口),醫院周邊－雙尖峰高流動型
新北市,中和區,捷運橋和站,均衡流動型
新北市,中和區,捷運永安市場站,均衡流動型
新北市,中和區,捷運秀朗橋站,均衡流動型
新北市,中和區,新北市立中和高級中學,平穩低波動型
新北市,中和區,新生街112巷口(欽禾社區),平穩低波動型
新北市,中和區,景安板南路口,均衡流動型
新北市,中和區,景平橋和路口,均衡流動型
新北市,中和區,景新國小,醫院周邊－雙尖峰高流動型
新北市,中和區,景新立體停車場,醫院周邊－雙尖峰高流動型
新北市,中和區,景本里集會所,醫院周邊－雙尖峰高流動型
新北市,中和區,板南立言街口,平穩低波動型
新北市,中和區,板南路492號,平穩低波動型
新北市,中和區,民享藝文特區,均衡流動型
新北市,中和區,民德立體停車場,醫院周邊－雙尖峰高流動型
新北市,中和區,民德路口,醫院周邊－雙尖峰高流動型
新北市,中和區,民有公園,平穩低波動型
新北市,中和區,民樂人行廣場,平穩低波動型
新北市,中和區,民樂停車場,醫院周邊－雙尖峰高流動型
新北市,中和區,水之公園,平穩低波動型
新北市,中和區,水源路29巷/光華街口,醫院周邊－雙尖峰高流動型
新北市,中和區,漳和國中,均衡流動型
新北市,中和區,烘爐地山下籃球場,平穩低波動型
新北市,中和區,環河西路三段(日安社區),平穩低波動型
新北市,中和區,瓦磘溝(福真里),平穩低波動型
新北市,中和區,碧河宮,均衡流動型
新北市,中和區,碧河里公園(建康路),醫院周邊－雙尖峰高流動型
新北市,中和區,福和宮,均衡流動型
新北市,中和區,福祥永和路口,醫院周邊－雙尖峰高流動型
新北市,中和區,福祥里(中和溝),平穩低波動型
新北市,中和區,秀山公園(北側),醫院周邊－雙尖峰高流動型
新北市,中和區,秀山國小,均衡流動型
新北市,中和區,秀朗成功路口,均衡流動型
新北市,中和區,秀朗路三段10巷12弄,醫院周邊－雙尖峰高流動型
新北市,中和區,積穗國中,平穩低波動型
新北市,中和區,興南路二段231巷口,醫院周邊－雙尖峰高流動型
新北市,中和區,興南路二段34巷口,醫院周邊－雙尖峰高流動型
新北市,中和區,莒光德光路口,醫院周邊－雙尖峰高流動型
新北市,中和區,莒光華安街口,平穩低波動型
新北市,中和區,莒光路136巷口,醫院周邊－雙尖峰高流動型
新北市,中和區,華夏科技大學,醫院周邊－雙尖峰高流動型
新北市,中和區,華夏科技大學(華新街),醫院周邊－雙尖峰高流動型
新北市,中和區,華新街109巷11弄,均衡流動型
新北市,中和區,華新街143巷,醫院周邊－雙尖峰高流動型
新北市,中和區,華福公園,醫院周邊－雙尖峰高流動型
新北市,中和區,華福市民活動中心,均衡流動型
新北市,中和區,連城路469巷21弄,醫院周邊－雙尖峰高流動型
新北市,中和區,遠東世紀廣場C棟,均衡流動型
新北市,中和區,遠雄左岸,平穩低波動型
新北市,中和區,錦和運動公園,均衡流動型
新北市,中和區,錦和高中,均衡流動型
新北市,中和區,雙和醫院,均衡流動型
新北市,中和區,雙和醫院(圓通路252巷口),均衡流動型
新北市,中和區,飛駝二村,醫院周邊－雙尖峰高流動型
新北市,中和區,飛駝社區(興南路),醫院周邊－雙尖峰高流動型
新北市,五股區,中興路二段37巷口,平穩低波動型
新北市,五股區,五工二五工一路口(泰博科技),平穩低波動型
新北市,五股區,五工五五權路口,醫院周邊－雙尖峰高流動型
新北市,五股區,五股國民運動中心,平穩低波動型
新北市,五股區,五股工商立體停車場,醫院周邊－雙尖峰高流動型
新北市,五股區,五股戶政事務所,平穩低波動型
新北市,五股區,五股環保藝術公園(芳洲路),平穩低波動型
新北市,五股區,五股郵局,平穩低波動型
新北市,五股區,公五公園,平穩低波動型
新北市,五股區,凌雲路一段158巷口,平穩低波動型
新北市,五股區,台北得意GO,平穩低波動型
新北市,五股區,御史路1巷,平穩低波動型
新北市,五股區,德泰公園,火車站周邊－通勤到達型－高滿車風險
新北市,五股區,德音國小,平穩低波動型
新北市,五股區,成功運動公園,平穩低波動型
新北市,五股區,成州停車場,平穩低波動型
新北市,五股區,成州國小,平穩低波動型
新北市,五股區,成州派出所,平穩低波動型
新北市,五股區,成德公園,平穩低波動型
新北市,五股區,成泰路4段22巷,平穩低波動型
新北市,五股區,成泰路一段(中油),平穩低波動型
新北市,五股區,新五路二段299號,平穩低波動型
新北市,五股區,新北市勞工活動中心,醫院周邊－雙尖峰高流動型
新北市,五股區,新北市工商展覽中心,平穩低波動型
新北市,五股區,新北市立圖書館五股成功分館,平穩低波動型
新北市,五股區,新城一路(守讓堂),平穩低波動型
新北市,五股區,民義公園,平穩低波動型
新北市,五股區,永安橋下停車場,平穩低波動型
新北市,五股區,獅子頭山水匯集廣場,平穩低波動型
新北市,五股區,芳洲八路,平穩低波動型
新北市,五股區,貿商國宅,平穩低波動型
新北市,五股區,陸光國宅,平穩低波動型
新北市,八里區,下庄市場,平穩低波動型
新北市,八里區,中山賢一街口,平穩低波動型
新北市,八里區,八里中庄市場綜合大樓,平穩低波動型
新北市,八里區,八里停五平面停車場,平穩低波動型
新北市,八里區,八里區民活動中心,平穩低波動型
新北市,八里區,八里國小,平穩低波動型
新北市,八里區,八里左岸自行車道(4.4K福德宮),平穩低波動型
新北市,八里區,八里文化公園(棒球場),均衡流動型
新北市,八里區,八里福朋喜來登酒店,平穩低波動型
新北市,八里區,八里行政中心,平穩低波動型
新北市,八里區,十三行博物館,均衡流動型
新北市,八里區,商港一十三行路口,平穩低波動型
新北市,八里區,商港三頂罟二路口,平穩低波動型
新北市,八里區,商港公園(商港七商港一路口),平穩低波動型
新北市,八里區,商港公園(商港八商港一路口),平穩低波動型
新北市,八里區,商港六商港三路口,平穩低波動型
新北市,八里區,大崁國小,平穩低波動型
新北市,八里區,挖仔尾自然生態保留區,平穩低波動型
新北市,八里區,文昌公園,平穩低波動型
新北市,八里區,水興公,醫院周邊－雙尖峰高流動型
新北市,八里區,渡船頭平面停車場,平穩低波動型
新北市,八里區,片仔溝公園,平穩低波動型
新北市,八里區,狀元公園,平穩低波動型
新北市,八里區,訊塘廣場(義民中華路口),平穩低波動型
新北市,八里區,訊塘社區公園,平穩低波動型
新北市,八里區,訊庄埔公園,平穩低波動型
新北市,八里區,頂罟公園,平穩低波動型
新北市,八里區,龍形停車場,平穩低波動型
新北市,八里區,龍米路二段205巷口,平穩低波動型
新北市,土城區,中央中華路口(金城),平穩低波動型
新北市,土城區,中央公園(莊園街),均衡流動型
新北市,土城區,中央公園地下停車場,平穩低波動型
新北市,土城區,中央慶利街口(風華綠中央社區),醫院周邊－雙尖峰高流動型
新北市,土城區,中央路一段292巷口,均衡流動型
新北市,土城區,中央路三段281巷,均衡流動型
新北市,土城區,中央路二段180巷,醫院周邊－雙尖峰高流動型
新北市,土城區,中央路四段33號北側,平穩低波動型
新北市,土城區,中山1號科技總部,醫院周邊－雙尖峰高流動型
新北市,土城區,中山三民路口(土城工業區),平穩低波動型
新北市,土城區,中華中央路一段242巷口,均衡流動型
新北市,土城區,中華城林路口,均衡流動型
新北市,土城區,中華日新街口,平穩低波動型
新北市,土城區,中華裕華街口,醫院周邊－雙尖峰高流動型
新北市,土城區,中華路一段70巷口,平穩低波動型
新北市,土城區,亞洲員安路口,平穩低波動型
新北市,土城區,和平路105號,平穩低波動型
新北市,土城區,員和公園,醫院周邊－雙尖峰高流動型
新北市,土城區,員林平面停車場,醫院周邊－雙尖峰高流動型
新北市,土城區,員林社區公園,均衡流動型
新北市,土城區,土城仁愛社區公園,均衡流動型
新北市,土城區,土城區公所,均衡流動型
新北市,土城區,土城國中,均衡流動型
新北市,土城區,土城國中(永安街115巷),平穩低波動型
新北市,土城區,土城國小(興城路),平穩低波動型
新北市,土城區,土城紫藤廊道(學海街),均衡流動型
新北市,土城區,土城綜合球場,均衡流動型
新北市,土城區,土城綜合體育場,均衡流動型
新北市,土城區,大安中央路口,平穩低波動型
新北市,土城區,大安市民活動中心,平穩低波動型
新北市,土城區,學士學府路口(大苑社區),均衡流動型
新北市,土城區,學士龍山二街口(金城舞2社區),醫院周邊－雙尖峰高流動型
新北市,土城區,學府中正路口(A+社區),均衡流動型
新北市,土城區,學成公園,均衡流動型
新北市,土城區,廣福國小,醫院周邊－雙尖峰高流動型
新北市,土城區,廣福派出所,均衡流動型
新北市,土城區,延吉街111巷1弄,平穩低波動型
新北市,土城區,延吉街291巷口,醫院周邊－雙尖峰高流動型
新北市,土城區,延吉街47巷口,醫院周邊－雙尖峰高流動型
新北市,土城區,延和廣場,醫院周邊－雙尖峰高流動型
新北市,土城區,延和社區公園,醫院周邊－雙尖峰高流動型
新北市,土城區,惜福公園,均衡流動型
新北市,土城區,承天路4巷(MRT社區),平穩低波動型
新北市,土城區,捷運土城站(1號出口),醫院周邊－雙尖峰高流動型
新北市,土城區,捷運土城站(2號出口),醫院周邊－雙尖峰高流動型
新北市,土城區,捷運土城站(3號出口),平穩低波動型
新北市,土城區,捷運永寧站(2號出口),均衡流動型
新北市,土城區,捷運永寧站(3號出口),均衡流動型
新北市,土城區,捷運永寧站(4號出口),醫院周邊－雙尖峰高流動型
新北市,土城區,捷運海山站(1號出口),均衡流動型
新北市,土城區,捷運海山站(2號出口),醫院周邊－雙尖峰高流動型
新北市,土城區,捷運海山站(3號出口),醫院周邊－雙尖峰高流動型
新北市,土城區,捷運海山站(3號出口)轉乘停車場,均衡流動型
新北市,土城區,捷運頂埔站(2號出口),均衡流動型
新北市,土城區,捷運頂埔站(福田路),醫院周邊－雙尖峰高流動型
新北市,土城區,斬龍山遺址文化公園,均衡流動型
新北市,土城區,新北高工,均衡流動型
新北市,土城區,新北高工(學士路),醫院周邊－雙尖峰高流動型
新北市,土城區,新北高工(明德路),醫院周邊－雙尖峰高流動型
新北市,土城區,新洲擺接堡路口,平穩低波動型
新北市,土城區,日和中華路口,平穩低波動型
新北市,土城區,明德平面停車場,均衡流動型
新北市,土城區,明德青和街口,均衡流動型
新北市,土城區,永豐路157巷口,平穩低波動型
新北市,土城區,沛陂社區公園,醫院周邊－雙尖峰高流動型
新北市,土城區,清和里(青雲路),醫院周邊－雙尖峰高流動型
新北市,土城區,清水社區公園,均衡流動型
新北市,土城區,清水高中,均衡流動型
新北市,土城區,清水高中(國際路),醫院周邊－雙尖峰高流動型
新北市,土城區,立德青雲路口,均衡流動型
新北市,土城區,莊園街(金城舞5社區),均衡流動型
新北市,土城區,莒光四村停車場,醫院周邊－雙尖峰高流動型
新北市,土城區,華南頂埔科技大樓,平穩低波動型
新北市,土城區,裕民路55巷,醫院周邊－雙尖峰高流動型
新北市,土城區,裕民路口(清水路),均衡流動型
新北市,土城區,裕生停車場,醫院周邊－雙尖峰高流動型
新北市,土城區,裕華街,平穩低波動型
新北市,土城區,金城峯廷街口,醫院周邊－雙尖峰高流動型
新北市,土城區,金城忠義路口,平穩低波動型
新北市,土城區,金城立德路口,均衡流動型
新北市,土城區,金城立體停車場,均衡流動型
新北市,土城區,金城裕民路口(中正國中),均衡流動型
新北市,土城區,金城裕民路口(金城舞社區),均衡流動型
新北市,土城區,金城路三段156號前,醫院周邊－雙尖峰高流動型
新北市,土城區,金城路三段52巷,醫院周邊－雙尖峰高流動型
新北市,土城區,金城路二段61巷口(聯邦銀行),均衡流動型
新北市,土城區,金城龍山二街口,火車站周邊－通勤到達型－高滿車風險
新北市,土城區,長風社區,均衡流動型
新北市,土城區,青山廣場,醫院周邊－雙尖峰高流動型
新北市,土城區,青隆青福街口,平穩低波動型
新北市,土城區,青雲路411巷口(樂晴市樂郡區社區),均衡流動型
新北市,土城區,青雲路434巷口,平穩低波動型
新北市,土城區,青雲路451巷口(紐約艾美社區),均衡流動型
新北市,土城區,頂埔國小,均衡流動型
新北市,土城區,頂埔市場,均衡流動型
新北市,土城區,頂新公園,醫院周邊－雙尖峰高流動型
新北市,土城區,頂新祖田市民活動中心,均衡流動型
新北市,坪林區,國中碇坪路二段口,火車站周邊－通勤到達型－高滿車風險
新北市,坪林區,坪林旅遊服務中心,火車站周邊－通勤到達型－高滿車風險
新北市,坪林區,坪林茶業博物館,火車站周邊－通勤到達型－高滿車風險
新北市,坪林區,水柳腳立體停車場,火車站周邊－通勤到達型－高滿車風險
新北市,平溪區,十分遊客中心,火車站周邊－通勤到達型－高滿車風險
新北市,平溪區,嶺腳車站,火車站周邊－通勤到達型－高滿車風險
新北市,平溪區,平溪國中,火車站周邊－通勤到達型－高滿車風險
