城市,行政區,場站名稱,總車柱數中位數,經度,緯度,場站類型原文,有效觀測筆數,資料涵蓋日數,資料起始時間,資料結束時間,平均可借比例,可借比例標準差,平均可還位比例,可還位比例標準差,平均不可用柱比例,平均活動強度30,活動強度30標準差,平均活動強度60,30分鐘連續資料率,60分鐘連續資料率,早高峰淨變化30比例,日間淨變化30比例,晚高峰淨變化30比例,夜間淨變化30比例,早高峰活動強度,日間活動強度,晚高峰活動強度,夜間活動強度,缺車率5,滿車率5,低車率10,低空位率10,早高峰缺車率,晚高峰缺車率,早高峰滿車率,晚高峰滿車率,平日活動強度,假日活動強度,國定假日活動強度,平日平均可借比例,假日平均可借比例,是否捷運站,是否火車站,是否公車站,是否學校,是否公園,是否商圈,是否醫院,平均每日可借比例範圍,假日相對平日活動差,假日相對平日可借比例差,分群
新北市,中和區,台灣電力公司中和服務所,17.0,121.5068300000021,24.991489999999033,"捷運站,公車站,公園,醫院",5757,120,2026-01-01 00:00:00,2026-04-30 23:30:00,0.43802429778581065,0.26173201107147326,0.5547517600057265,0.26154469381724155,0.0072239422084624085,0.06214676913322661,0.1080101382978569,0.09794273094694643,0.9346882056626715,0.9531005732152162,0.010839249492900615,-0.00017893088794453116,-0.00663272142570012,-0.0258717660292463,0.05888691683570004,0.06414672332811522,0.0796596542945202,0.08317342685105618,0.04134097620288345,0.014764634358172659,0.103526142087893,0.07087024491922876,0.035453597497393116,0.09895833333333333,0.05735140771637122,0.13020833333333334,0.06181366720291106,0.06925860472944614,0.0478950869523899,0.43826954014749425,0.4375854993160041,1,0,1,0,1,0,1,0.7691176470588234,0.007444937526535085,-0.0006840408314901514,醫院周邊－雙尖峰高流動型
新北市,中和區,和城停車場,15.0,121.48916999999253,24.994040000001068,"捷運站,公車站,學校,公園,醫院",5757,120,2026-01-01 00:00:00,2026-04-30 23:30:00,0.40512998668288097,0.21214916168697895,0.5875629668229874,0.21570927515330912,0.007307046494123108,0.032681442850934016,0.07305311949621385,0.05483105022830939,0.9326037866944589,0.9510161542470037,-0.009710144927536222,-0.003351104341203354,-0.0022779043280182205,0.012973378327709026,0.04043478260869569,0.02762122366082767,0.04570994684889912,0.041019872515935495,0.020844189682126108,0.003995136355740838,0.09570957095709572,0.009553586937641132,0.10740354535974973,0.14375,0.0,0.009375,0.034267541244285465,0.03390639923591226,0.021324717285945056,0.3567108944850642,0.4917635658914739,1,0,1,1,1,0,1,0.5205555555555557,-0.0003611420083732067,0.1350526714064097,平穩低波動型
新北市,中和區,員勝公園,47.0,121.47859999999844,25.010899999997008,"公車站,學校,公園,醫院",5757,120,2026-01-01 00:00:00,2026-04-30 23:30:00,0.39751052372874557,0.20050277040779882,0.5938339634635355,0.2019438388916467,0.008655512807719638,0.03891164308086201,0.07151311368078135,0.06387626805489592,0.9357304151467778,0.9541427826993225,-0.012082721936903889,0.00391979739648025,-0.012354932301740808,0.013498312710911151,0.03959556126192205,0.045150258900198165,0.05684235976789144,0.04552090563147666,0.047594233107521276,0.0010422094841063053,0.08615598401945458,0.0036477331943720686,0.040667361835245046,0.14479166666666668,0.005213764337851929,0.009375,0.0389671065092491,0.04206617356101397,0.03148523699859069,0.40273432773908097,0.3881638627742048,0,0,1,1,1,0,1,0.5693262411347517,0.003099067051764867,-0.014570464964876184,平穩低波動型
新北市,中和區,員山市場臨時平面停車場,27.0,121.48063000000482,25.00676000000006,"公車站,公園,商圈",5757,120,2026-01-01 00:00:00,2026-04-30 23:30:00,0.41028956696839114,0.19083169389876778,0.5823699328997247,0.19164001893892119,0.007340500131884568,0.025491946815064448,0.05526068119361305,0.04258547920519833,0.9294771582421401,0.9496265416015286,0.013043478260869558,-0.0010759995469475582,-0.008230452674897118,-0.0020087884494664164,0.03333333333333339,0.02248272737569374,0.03674006194052016,0.026030550324335607,0.028139656070870246,0.004342539517109605,0.05089456314052458,0.0059058537432690635,0.03753910323253389,0.059375,0.008342022940563087,0.010416666666666666,0.027689066311821223,0.024531715623669702,0.015796086878477823,0.4209064195525043,0.391293425208153,0,0,1,0,1,1,0,0.4308641975308642,-0.0031573506881515216,-0.029612994344351273,平穩低波動型
新北市,中和區,員山路36巷口,19.0,121.482109999991,24.990799999999595,"公車站,公園",5757,120,2026-01-01 00:00:00,2026-04-30 23:30:00,0.46563908468409254,0.1552629959349923,0.5253101487434051,0.15504030548105807,0.009050766572502277,0.007775897651581192,0.027768039056166365,0.014129089810365413,0.9346882056626715,0.9531005732152162,-0.00204174228675136,-0.0012807684610766459,-0.00107900731327179,0.0004736250074003906,0.007713248638838464,0.00696417850710425,0.01186908044598967,0.007933218873956536,0.0012159110647906896,0.0,0.026055237102657634,0.0,0.018769551616266946,0.030208333333333334,0.0,0.0,0.008057450403654846,0.007529553497477589,0.006802142674942611,0.47093362976897846,0.45616585067318804,0,0,1,0,1,0,0,0.1644736842105263,-0.0005278969061772573,-0.014767779095790412,平穩低波動型
新北市,中和區,嘉穗公園,10.0,121.47840000001294,24.995659999999162,"捷運站,公車站,學校,公園",5757,120,2026-01-01 00:00:00,2026-04-30 23:30:00,0.47686294945284163,0.21271195735336,0.5133923918707626,0.21371391066730044,0.009744658676394045,0.023843151830514532,0.07599516177632512,0.041589210862036714,0.9346882056626715,0.9531005732152162,-0.0026939655172413812,-0.0014448669201520912,-0.009794988610478355,0.0065241844769403775,0.021659482758620684,0.01847908745247151,0.06218678815489773,0.019797525309336327,0.02675004342539517,0.0026055237102657635,0.08181344450234497,0.017022754907069653,0.03128258602711158,0.221875,0.01564129301355579,0.010416666666666666,0.02749702734839465,0.020457796852646665,0.011631663974151848,0.46558353642025135,0.4970445736434086,1,0,1,1,1,0,0,0.47083333333333344,-0.007039230495747985,0.03146103722315724,平穩低波動型
新北市,中和區,國光街圓環小公園,16.0,121.46986999999717,25.00135000000277,"公車站,學校,公園",5757,120,2026-01-01 00:00:00,2026-04-30 23:30:00,0.3981023102310231,0.27734825006412694,0.5827796595449019,0.2810048367024967,0.019118030224075037,0.08169949823452889,0.13982491746594317,0.12783624931656642,0.9346882056626715,0.9531005732152162,-0.04000538793103448,-0.01967680608365019,-0.0026338268792710706,0.04365860517435321,0.13510237068965517,0.0744296577946768,0.10627847380410023,0.0968082114735658,0.07034914017717561,0.0033003300330033004,0.19906201146430433,0.02136529442417926,0.17518248175182483,0.3333333333333333,0.03232533889468196,0.011458333333333333,0.08683858501783591,0.08136623748211731,0.05452342487883683,0.3918900622799892,0.4092175387596899,0,0,1,1,1,0,0,0.8135416666666667,-0.005472347535718597,0.017327476479700732,醫院周邊－雙尖峰高流動型
新北市,中和區,圓通綠廊,13.0,121.4971099999968,24.99450000000065,"公車站,學校,公園,醫院",5757,120,2026-01-01 00:00:00,2026-04-30 23:30:00,0.4311273232586432,0.25583356621010467,0.5534132360604488,0.25683476354915047,0.0154594406809105,0.10973291987596395,0.17082086647503186,0.15719673073418663,0.9350356088240404,0.9531005732152162,-0.022629310344827538,-0.0024531277378657766,0.004292973541265115,0.009950679242017816,0.13536140583554448,0.09064891069446966,0.17986683020851638,0.15047157566842673,0.047594233107521276,0.021886399166232414,0.13340281396560708,0.05436859475421226,0.19603753910323254,0.15833333333333333,0.07194994786235662,0.09375,0.11826408885232427,0.10459997799053641,0.0749347582950169,0.413922389551962,0.4619111508646393,0,0,1,1,1,0,1,0.8839743589743586,-0.013664110861787856,0.04798876131267732,醫院周邊－雙尖峰高流動型
新北市,中和區,圓通路335巷33弄,26.0,121.49303000000975,24.98898999999993,"公車站,學校,公園,醫院",5757,120,2026-01-01 00:00:00,2026-04-30 23:30:00,0.3763511978728204,0.22736481763450556,0.619907537312442,0.22863413968597276,0.0037412648147406163,0.036403778276340136,0.0818844771400267,0.061060408518036915,0.9350356088240404,0.9531005732152162,-0.018443302387267883,-0.008323111967758876,0.0009637287541615465,0.01622393354676814,0.06262433687002683,0.0336720985923723,0.0437182407569654,0.045383750108159794,0.11134271321869028,0.0012159110647906896,0.1464304325169359,0.003995136355740838,0.14389989572471323,0.25729166666666664,0.0031282586027111575,0.00625,0.039661319073083574,0.03350940904589009,0.025226792593513073,0.34393551209148226,0.4343507751938032,0,0,1,1,1,0,1,0.5993589743589745,-0.006151910027193487,0.09041526310232095,均衡流動型
新北市,中和區,圓通路369巷口,18.0,121.48737000000176,24.988519999999873,"公車站,學校,公園",1006,21,2026-04-10 01:00:00,2026-04-30 23:30:00,0.46857742434283184,0.18327234843532444,0.5246299977910331,0.1846504472229758,0.006792577866136505,0.03285870755750286,0.05979820188799236,0.052941891563336105,0.9075546719681908,0.9085487077534792,-0.017470300489168405,0.0025484199796126403,0.014914243102162564,-0.0011494252873563207,0.036338225017470256,0.0336391437308868,0.055928411633109555,0.04329501915708808,0.006958250497017893,0.003976143141153081,0.017892644135188866,0.006958250497017893,0.047619047619047616,0.0,0.0,0.02976190476190476,0.02978056426332289,0.039999999999999945,,0.4513308573197159,0.5115740740740746,0,0,1,1,1,0,0,0.5105820105820106,0.010219435736677055,0.06024321675435873,平穩低波動型
新北市,中和區,圓通錦和路口,54.0,121.49124999999752,24.989549999998612,"公車站,學校,公園",5757,120,2026-01-01 00:00:00,2026-04-30 23:30:00,0.28092370640572695,0.169278955811464,0.7151969582923235,0.17102264905678943,0.003879335301951281,0.02144394255031011,0.04586523826855313,0.036672937273700766,0.9357304151467778,0.9541427826993225,-0.013908844189016592,-0.0054755285991070594,-0.0009890572390572395,0.014310711161104859,0.02548291826309077,0.027068767023278227,0.024305555555555608,0.02339290921968098,0.09762028834462394,0.0,0.16953274274795901,0.0,0.10740354535974973,0.35104166666666664,0.0,0.0,0.021172656335861375,0.02474434377152562,0.015467001735176206,0.26691137387048436,0.3059951909273618,0,0,1,1,1,0,0,0.37592592592592594,0.0035716874356642447,0.03908381705687747,均衡流動型
新北市,中和區,壽德新村,18.0,121.46535999999821,24.995479999999702,"公車站,學校,公園,醫院",5757,120,2026-01-01 00:00:00,2026-04-30 23:30:00,0.3999092891745328,0.2574771154012919,0.5447474572018601,0.2731803437333154,0.05534325362360703,0.08416413813032567,0.14011606613000072,0.12304841747159591,0.9350356088240404,0.9531005732152162,-0.023647030651341,-0.01695773221969125,0.00240445456846368,0.02130983627046619,0.1238625478927208,0.0744115413819293,0.12034927866362999,0.10642419697537853,0.03908285565398645,0.00903248219558798,0.14174048983845752,0.026923745006079556,0.11157455683003129,0.22916666666666666,0.03441084462982273,0.017708333333333333,0.09421007460222988,0.07125258305515868,0.05869682283252571,0.3792008905737583,0.4369616709732982,0,0,1,1,1,0,1,0.7995370370370369,-0.022957491547071204,0.05776078039953991,醫院周邊－雙尖峰高流動型
新北市,中和區,大仁街20巷口,33.0,121.52008000000468,24.993400000003383,"公車站,學校,公園,商圈,醫院",5757,120,2026-01-01 00:00:00,2026-04-30 23:30:00,0.44632884341064977,0.27352566145367607,0.5376116559024366,0.2795006997680124,0.01605950068691112,0.03653408738154569,0.07751097182143357,0.062061713020615805,0.9326037866944589,0.9510161542470037,-0.0325757575757577,-0.010524129336010537,0.015531165872851556,0.020520162252445785,0.052536231884058315,0.03300330033003335,0.042382825981915034,0.050789105907216484,0.11099531005732152,0.009206183776272364,0.19228764981761334,0.04047246829946152,0.11261730969760167,0.290625,0.03232533889468196,0.027083333333333334,0.03802786360925951,0.03744464704350128,0.026386645126548303,0.3980667766207952,0.5326814658210025,0,0,1,1,1,1,1,0.6323232323232322,-0.0005832165657582364,0.1346146892002073,均衡流動型
新北市,中和區,大勇立人街口,18.0,121.5174999999935,24.993969999999717,"捷運站,公車站,學校,公園,商圈",5757,120,2026-01-01 00:00:00,2026-04-30 23:30:00,0.43203443151333026,0.2660249500484243,0.5396136104838534,0.2720393586730959,0.028351958002818152,0.06719169948121542,0.11913843751720225,0.10408649441084526,0.9263505297898211,0.9478895257946848,-0.020893719806763276,-0.011068376068376068,0.008374888121723564,0.013101536911060686,0.07826086956521777,0.06004273504273559,0.09749392660785111,0.0958679768203583,0.039777661976723985,0.009900990099009901,0.14104568351572,0.042383185686989754,0.07507820646506778,0.22604166666666667,0.05735140771637122,0.05416666666666667,0.06758786422348959,0.07569193742479001,0.04604200323101789,0.4120407979059476,0.4678079242032709,1,0,1,1,1,1,0,0.7819444444444443,0.008104073201300424,0.05576712629732328,醫院周邊－雙尖峰高流動型
新北市,中和區,安平橋,27.0,121.50936000001474,24.99473999999733,"公車站,學校,公園,醫院",5757,120,2026-01-01 00:00:00,2026-04-30 23:30:00,0.4078371579848026,0.24314419126102818,0.5816764132553613,0.2441265926351297,0.010486428759835206,0.061705451967483754,0.10778926128289733,0.09807963604208922,0.9346882056626715,0.9531005732152162,-0.02592592592592592,-0.009660611181523717,0.010832700582131104,0.013948256467941497,0.08617496807152021,0.047289114209266646,0.07871424955707446,0.0937882764654423,0.07208615598401945,0.008858780614903595,0.1233281222859128,0.023970818134445022,0.13660062565172054,0.17291666666666666,0.028154327424400417,0.034375,0.0650680406922985,0.06431409950723313,0.03753963980135226,0.40106307227888127,0.41995765144989927,0,0,1,1,1,0,1,0.7419753086419753,-0.0007539411850653738,0.018894579171018,醫院周邊－雙尖峰高流動型
新北市,中和區,安樂宜安路口,35.0,121.51350999999558,24.995270000000772,"公車站,學校,公園,商圈,醫院",5757,120,2026-01-01 00:00:00,2026-04-30 23:30:00,0.4110771979453589,0.21484016073059756,0.5767785801136452,0.21542538991257032,0.012144221940991429,0.045598577532444506,0.08397502057649225,0.07491994063891358,0.9350356088240404,0.9531005732152162,-0.007543103448275826,-0.0004772751925371524,0.00732183534005857,0.002378274144303387,0.045350985221674994,0.040741945981126286,0.07832736739342697,0.0579784669773425,0.05957964217474379,0.006948063227375369,0.10387354524926176,0.013896126454750739,0.05526590198123045,0.234375,0.011470281543274244,0.023958333333333335,0.04896867838044393,0.04600449621908889,0.02635587352873293,0.40866504197129655,0.4153931339977847,0,0,1,1,1,1,1,0.6371428571428571,-0.002964182161355036,0.006728092026488164,平穩低波動型
新北市,中和區,安邦公園,53.0,121.496510000001,24.99677999999984,"公車站,學校,公園,醫院",5757,120,2026-01-01 00:00:00,2026-04-30 23:30:00,0.40047063296200175,0.2573140517184527,0.5907885724024294,0.2607823569496181,0.008740794635570627,0.035683388731083315,0.07087774765802625,0.06090427267637552,0.9357304151467778,0.9541427826993225,-0.03602797657774891,-0.009898865635773243,0.02137650085763296,0.023749389816838957,0.054041964866623105,0.02949633083954373,0.045175814751286396,0.04590699747437217,0.11603265589716867,0.002258120548896995,0.18516588500955358,0.0059058537432690635,0.14389989572471323,0.30416666666666664,0.008342022940563087,0.005208333333333333,0.03918593583785964,0.0324182794828189,0.02398878288170208,0.3818545029096345,0.43377943542489533,0,0,1,1,1,0,1,0.6427672955974842,-0.006767656355040744,0.05192493251526081,均衡流動型
新北市,中和區,安邦段青年社會住宅,40.0,121.49542000000864,24.998900000002816,"捷運站,公車站,學校,公園,商圈,醫院",5757,120,2026-01-01 00:00:00,2026-04-30 23:30:00,0.3258989056800403,0.1961311312181806,0.6694632621156832,0.19809799269955863,0.004637832204273042,0.02781736358522455,0.05734791706699322,0.04674729704966175,0.9263505297898211,0.9478895257946848,-0.018315217391304362,-0.00030769230769230705,0.0006904487917146147,0.009608843537414969,0.03728260869565209,0.03419230769230747,0.032393555811277286,0.02740929705215416,0.10613166579815876,0.002779225290950148,0.15650512419663018,0.005732152162584679,0.14389989572471323,0.2604166666666667,0.005213764337851929,0.0,0.02964103334334648,0.027021660649819354,0.019789983844911197,0.3037029515299205,0.3656128875969002,1,0,1,1,1,1,1,0.4539583333333333,-0.0026193726935271264,0.0619099360669797,均衡流動型
新北市,中和區,審計人員訓練大樓,10.0,121.50956000000161,24.981839999996406,"公車站,學校,公園",5757,120,2026-01-01 00:00:00,2026-04-30 23:30:00,0.406809101962827,0.2914322910464851,0.5208268195240623,0.3183066472305235,0.07236407851311279,0.12834792326318104,0.18725478057015194,0.17996347031963905,0.9326037866944589,0.9510161542470037,-0.03369565217391306,0.00365575019040365,0.0456719817767654,-0.01833520809898764,0.18130434782608604,0.1215536938309206,0.1732346241457852,0.17266591676040421,0.12072259857564704,0.06513809275664409,0.26142087892999827,0.15476810838978636,0.41501564129301355,0.271875,0.04692387904066736,0.2552083333333333,0.1294275491949925,0.13789398280802204,0.10096930533117958,0.413945301922556,0.3940406976744196,0,0,1,1,1,0,0,0.9491666666666667,0.00846643361302954,-0.019904604248136393,醫院周邊－雙尖峰高流動型
新北市,中和區,山北公園,32.0,121.5001400000096,25.00653000000022,"公車站,公園",5757,120,2026-01-01 00:00:00,2026-04-30 23:30:00,0.39648471426089976,0.2297049766726331,0.589906852527358,0.23268950698384244,0.013608433211742228,0.031081645922348133,0.06842189993063892,0.05289775833788956,0.9350356088240404,0.9531005732152162,-0.022764008620689655,-0.011745444191343964,0.010321753986332574,0.013252249718785152,0.04626885775862069,0.03153473804100228,0.040290432801822325,0.0358900449943757,0.08876150772972034,0.0,0.15546291471252388,0.006426958485322216,0.0948905109489051,0.25729166666666664,0.01564129301355579,0.0010416666666666667,0.032679738562091505,0.031160586552217453,0.02221324717285945,0.3709128757108042,0.44223897771317827,0,0,1,0,1,0,0,0.5565104166666667,-0.0015191520098740523,0.07132610200237405,平穩低波動型
新北市,中和區,建二建三路口,20.0,121.48679999999607,25.003689999999665,公車站,5757,120,2026-01-01 00:00:00,2026-04-30 23:30:00,0.45015633142261596,0.1979151495237305,0.5355132881709217,0.20449127042296053,0.014330380406461524,0.021692479940287026,0.0566923769819644,0.03700859389285102,0.930866770887615,0.9499739447628973,0.013478260869565222,0.003473282442748089,-0.010889395667046744,-0.005975197294250278,0.0334782608695653,0.02286259541984745,0.03095781071835816,0.023449830890642672,0.01684905332638527,0.00868507903421921,0.03474031613687684,0.01893347229459788,0.03441084462982273,0.013541666666666667,0.021897810218978103,0.03125,0.02420848267622436,0.019432471264367892,0.013166397415185773,0.45387219063092404,0.443507751937985,0,0,1,0,0,0,0,0.43083333333333346,-0.004776011411856469,-0.01036443869293907,平穩低波動型
新北市,中和區,建六中正路口,12.0,121.48525999998942,25.002229999999745,"公車站,公園",5757,120,2026-01-01 00:00:00,2026-04-30 23:30:00,0.4063603728793949,0.22583147266997441,0.5365641827340651,0.23686048808439986,0.05707544438654371,0.05616985690392141,0.12404250770032943,0.08574813194824066,0.9346882056626715,0.9531005732152162,0.004040948275862082,0.002471482889733839,0.017558845861807133,-0.007124109486314205,0.10856681034482744,0.03149556400506971,0.10430903568716784,0.04518185226846647,0.023623414973076254,0.010943199583116207,0.1090845926697933,0.058537432690637485,0.145985401459854,0.0875,0.035453597497393116,0.14791666666666667,0.07206202933016283,0.033679065331425874,0.020597738287560587,0.39536510515389345,0.426033591731266,0,0,1,0,1,0,0,0.7138888888888888,-0.03838296399873695,0.030668486577372533,醫院周邊－雙尖峰高流動型
新北市,中和區,德光國光街口,39.0,121.46808999998903,25.00313999999936,"公車站,學校",5757,120,2026-01-01 00:00:00,2026-04-30 23:30:00,0.4043950953799849,0.30551465747529444,0.5551903368474448,0.32377917222726094,0.04041456777256672,0.0685729528382337,0.12734857939567604,0.11028398125172473,0.9350356088240404,0.9531005732152162,-0.0399812113174182,-0.02217549597959617,0.01372583377139182,0.035130224106601986,0.11386494252873602,0.0516519673695078,0.0848081303662173,0.09916068183784768,0.132013201320132,0.05158936946326212,0.22303282959874934,0.10439464999131493,0.14389989572471323,0.34791666666666665,0.16371220020855057,0.0020833333333333333,0.07392172098054417,0.0654047907266796,0.04664264114991085,0.3731522561741928,0.4602961637845366,0,0,1,1,0,0,0,0.8525641025641023,-0.008516930253864574,0.0871439076103438,醫院周邊－雙尖峰高流動型
新北市,中和區,德光莒光路口,30.0,121.4717800000128,25.004700000001005,"公車站,公園,商圈,醫院",5757,120,2026-01-01 00:00:00,2026-04-30 23:30:00,0.2020612587574547,0.2843700751096727,0.29347461061895586,0.356562178657607,0.5044641306235886,0.019986386981003572,0.08118510827622157,0.0352691304083983,0.9357304151467778,0.9541427826993225,-0.020366379310344827,-0.008895628001010864,0.004545454545454545,0.013723284589426312,0.026903735632183925,0.01865049279757396,0.019545454545454536,0.02339707536557933,0.5643564356435643,0.5007816571130798,0.614382490880667,0.5092930345666146,0.543274244004171,0.7427083333333333,0.5151199165797706,0.509375,0.02141444114737881,0.01654744873628997,0.019978459881529326,0.1778680386316473,0.24534883720930403,0,0,1,0,1,1,1,0.3549999999999999,-0.004866992411088841,0.06748079857765674,火車站周邊－通勤到達型－高滿車風險
新北市,中和區,捷運中原站,99.0,121.48486000000062,25.007650000000876,"捷運站,公車站,公園",5757,120,2026-01-01 00:00:00,2026-04-30 23:30:00,0.34673818259018463,0.25441488088055403,0.6453154087338613,0.2614051577848241,0.007946408675955438,0.03040990937779554,0.06915547058292328,0.05332590422705087,0.9357304151467778,0.9541427826993225,0.031598310693138336,0.012949816588937174,-0.02627410468319563,-0.02180409267023449,0.03751959247648919,0.0335041085609701,0.04794536271809013,0.03630228039676885,0.07538648601702276,0.004168837936425221,0.1540733020670488,0.012853916970644433,0.09593326381647549,0.05416666666666667,0.004171011470281543,0.021875,0.038051134490304096,0.01859077180965609,0.015502357990241704,0.3840052296591665,0.2800583352908923,1,0,1,0,1,0,0,0.5939393939393939,-0.019460362680648005,-0.1039468943682742,均衡流動型
新北市,中和區,捷運中和站,36.0,121.49586999999251,25.002210000002872,"捷運站,公車站,學校,公園,商圈,醫院",5757,120,2026-01-01 00:00:00,2026-04-30 23:30:00,0.3628481269179576,0.23357970480852022,0.6051859571922071,0.23950488194170566,0.03196591588983319,0.09688938427559844,0.13988196167226621,0.14402729684304477,0.9350356088240404,0.9531005732152162,-0.0014367816091954075,0.0006116594954863762,0.020564414072386735,-0.02940257467816526,0.13326149425287326,0.08063359487049669,0.1393950898506702,0.1352018497687788,0.07000173701580685,0.014417231196803892,0.14243529616119507,0.031439986103873545,0.11574556830031282,0.15833333333333333,0.07090719499478623,0.06041666666666667,0.096421733676634,0.10530917183277644,0.08041644229043272,0.33982459307398516,0.4040428509905246,1,0,1,1,1,1,1,0.8275462962962962,0.008887438156142444,0.06421825791653946,醫院周邊－雙尖峰高流動型
新北市,中和區,捷運南勢角站(4號出口),96.0,121.50997999998421,24.989419999998688,"捷運站,公車站,學校,商圈,醫院",5757,120,2026-01-01 00:00:00,2026-04-30 23:30:00,0.19194748422210603,0.18894164611340436,0.6417151583579433,0.32865803371443847,0.16633735741995181,0.06794134026359758,0.09462334134695534,0.09471145093755737,0.9357304151467778,0.9541427826993225,0.014165768678160925,0.016466072782410936,0.0020123106060606077,-0.03294900637420324,0.08194145114942533,0.06441906747536012,0.11590909090909085,0.083778590176228,0.251346187250304,0.02171269758554803,0.43824908806670143,0.04811533784957443,0.23983315954118875,0.14583333333333334,0.018769551616266946,0.096875,0.06427423343224516,0.07605358845970431,0.0695846795907377,0.16033994494087922,0.24850109011627936,1,0,1,1,0,1,1,0.6361111111111112,0.011779355027459151,0.08816114517540014,均衡流動型
新北市,中和區,捷運景安站,96.0,121.50472000000096,24.993520000001503,"捷運站,公車站,公園,醫院",5757,120,2026-01-01 00:00:00,2026-04-30 23:30:00,0.32806619477737364,0.29285287789219533,0.6675098430895738,0.2930560642916356,0.004423962133055449,0.039189638636222796,0.07142750904451033,0.06912016809272421,0.9357304151467778,0.9541427826993225,0.045370869252873536,0.017390068233510202,-0.02464488636363638,-0.04561539182602171,0.05210578304597702,0.04444655041698253,0.04254261363636364,0.05684055118110218,0.20844189682126107,0.01354872329338197,0.3691158589543165,0.02553413236060448,0.13451511991657977,0.096875,0.0031282586027111575,0.075,0.03880131058358079,0.045533798283261734,0.02697563274098006,0.32373747630652566,0.3358113291343667,1,0,1,0,1,0,1,0.7251736111111112,0.0067324876996809405,0.012073852827841014,均衡流動型
新北市,中和區,捷運景平站,51.0,121.51562999999614,24.992020000001613,"捷運站,公車站,學校,公園,商圈",5757,120,2026-01-01 00:00:00,2026-04-30 23:30:00,0.30135521292067136,0.16967287302108003,0.6942818120821372,0.1694696769948169,0.004362974997190108,0.04074806087276276,0.06484284072354089,0.06446350613793775,0.9357304151467778,0.9541427826993225,0.017072346179851233,0.004221855535239114,-0.014572192513368956,-0.0066609320893711785,0.042765382014874904,0.04135634541913839,0.049777183600713135,0.06413904144334923,0.049852353656418276,0.0,0.13844015980545424,0.0020844189682126106,0.053180396246089674,0.1625,0.0,0.007291666666666667,0.041828125909117754,0.04196471149260872,0.03212011783711863,0.27866180319948325,0.3419592643258859,1,0,1,1,1,1,0,0.49787581699346384,0.00013658558349096545,0.06329746112640267,均衡流動型
新北市,中和區,捷運景平站(景平路278巷口),23.0,121.515129999997,24.9924400000016,"捷運站,公車站,學校,公園,商圈,醫院",5757,120,2026-01-01 00:00:00,2026-04-30 23:30:00,0.3525915520613918,0.233731766831628,0.6405887728360959,0.23564987068303925,0.006819675102521653,0.060349215839950614,0.10569777154743025,0.0956410804985676,0.9346882056626715,0.9531005732152162,-0.017663043478260868,0.002182178872540916,0.0027731009210656653,0.0035702058981757663,0.061797226386806375,0.06672177219375074,0.07457660691294422,0.08094096933535458,0.11863817960743443,0.012159110647906896,0.19298245614035087,0.02049678652075734,0.19290928050052136,0.234375,0.0,0.034375,0.061572661944888606,0.06552839460098252,0.0420032310177706,0.33014280836836524,0.39275783619818,1,0,1,1,1,1,1,0.6775362318840581,0.003955732656093912,0.06261502782981476,醫院周邊－雙尖峰高流動型
新北市,中和區,捷運橋和站,62.0,121.49081999999112,25.00380999999739,"捷運站,公車站,公園",5757,120,2026-01-01 00:00:00,2026-04-30 23:30:00,0.37312220186364653,0.20726037267584613,0.6220954013907357,0.20690318820824372,0.004782396745616788,0.025486471936754015,0.06247722815180752,0.04393587401798372,0.9263505297898211,0.9478895257946848,-0.014849228611500714,-0.004975186104218366,0.013363525000928043,0.0012435081559505437,0.038166199158485195,0.02693548387096761,0.0317754927799844,0.02882013020261857,0.059058537432690635,0.0,0.1299287823519194,0.0020844189682126106,0.08654848800834203,0.14270833333333333,0.0020855057351407717,0.0010416666666666667,0.02979680035659227,0.020426225689996455,0.013627599145343732,0.3577998480123676,0.4005376344086011,1,0,1,0,1,0,0,0.46115591397849454,-0.009370574666595816,0.04273778639623349,均衡流動型
新北市,中和區,捷運永安市場站,99.0,121.5111100000052,25.000490000000568,"捷運站,公車站,學校,公園,商圈",5757,120,2026-01-01 00:00:00,2026-04-30 23:30:00,0.3219111384822664,0.2866058045374902,0.6717847223318906,0.28695449047261795,0.0063041391858485105,0.03691078222357277,0.07153897749959241,0.06540187971100139,0.9357304151467778,0.9541427826993225,0.03626785092302336,0.024314410212818105,-0.03357438016528926,-0.034336617013782406,0.03962034134447935,0.046614744870999834,0.05026400367309464,0.0478122052925204,0.21382664582247699,0.014069828035435123,0.33559145388223033,0.02344971339239187,0.20437956204379562,0.06041666666666667,0.0,0.035416666666666666,0.03527860204418099,0.04585193855580142,0.025603368091251775,0.30292089593470245,0.355889319552108,1,0,1,1,1,1,0,0.724915824915825,0.01057333651162043,0.05296842361740556,均衡流動型
